#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:all_aligned_unique" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:all_aligned_unique" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:all_aligned_unique" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.all_aligned_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:all_aligned_unique" name="distribution" x="@birthRate.t:all_aligned_unique">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@all_aligned_unique" id="treeLikelihood.all_aligned_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_aligned_unique">
#            <siteModel id="SiteModel.s:all_aligned_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:all_aligned_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:all_aligned_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_aligned_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:all_aligned_unique" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:all_aligned_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:all_aligned_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
6600000	-152070.82722985797	-161731.9234671175	9661.096237259542	-161731.9234671175	0.20176388174472926	1.605255838746874	9661.096237259542	993.6421014572726
6601000	-152054.45214416704	-161720.4333762818	9665.981232114775	-161720.4333762818	0.20134914900970172	1.5992643093167933	9665.981232114775	975.1146030768928
6602000	-152047.70859874014	-161712.64685566424	9664.938256924097	-161712.64685566424	0.1990613150823482	1.6011883888354126	9664.938256924097	1048.7111684728156
6603000	-152116.7596114274	-161798.25264790736	9681.493036479947	-161798.25264790736	0.19736127375809795	1.582415019739932	9681.493036479947	1098.4817605279688
6604000	-152108.5125242542	-161784.24117610292	9675.728651848704	-161784.24117610292	0.19917854062412188	1.5910132087925688	9675.728651848704	1005.4245672196885
6605000	-152034.27697468054	-161709.4344316653	9675.157456984747	-161709.4344316653	0.1991381909029547	1.5910634925892218	9675.157456984747	1058.0515360208722
6606000	-152057.85639427716	-161740.54204348242	9682.685649205261	-161740.54204348242	0.19533123232268484	1.5837279961992805	9682.685649205261	997.2685867125934
6607000	-152066.38798806217	-161737.73730671234	9671.34931865017	-161737.73730671234	0.20003453230201632	1.5944049139297882	9671.34931865017	984.0303672510107
6608000	-152052.47952746207	-161729.68261718177	9677.203089719684	-161729.68261718177	0.1990582852683048	1.5891275415231825	9677.203089719684	995.2323558490747
6609000	-152101.91651417688	-161769.33161986	9667.415105683116	-161769.33161986	0.19877043815479595	1.5994049028634993	9667.415105683116	1012.7287500135811
6610000	-152096.3074700665	-161747.17318307867	9650.865713012183	-161747.17318307867	0.20133397261385838	1.6154999648167077	9650.865713012183	991.7673903415504
6611000	-152062.035356454	-161734.58787504933	9672.552518595343	-161734.58787504933	0.19852682769740798	1.5943524889836007	9672.552518595343	1031.9205764315002
6612000	-152105.39058610098	-161778.42411843792	9673.03353233695	-161778.42411843792	0.2007411875241098	1.5938751148898995	9673.03353233695	1032.7512343357796
6613000	-152059.4131782032	-161720.06022887366	9660.647050670454	-161720.06022887366	0.19816338076847542	1.6055719333273493	9660.647050670454	1041.9593964648475
6614000	-152051.682928975	-161716.89288099436	9665.209952019355	-161716.89288099436	0.1971699004308793	1.6011574711625447	9665.209952019355	994.6926625485542
6615000	-152098.4125144707	-161741.59556361596	9643.183049145273	-161741.59556361596	0.20336688504059144	1.6220350994154342	9643.183049145273	1047.0800754910297
6616000	-152046.8046387557	-161723.87051095086	9677.065872195142	-161723.87051095086	0.20181930429290462	1.590004840666977	9677.065872195142	1024.117318972386
6617000	-152086.3111069705	-161769.09540208304	9682.784295112531	-161769.09540208304	0.19821440534453266	1.583985620909621	9682.784295112531	1054.5950318135076
6618000	-152066.65654038233	-161716.06887305982	9649.412332677475	-161716.06887305982	0.20100336875257022	1.6166290674560293	9649.412332677475	982.4248208101626
6619000	-152097.86472276947	-161776.17983941748	9678.315116648002	-161776.17983941748	0.2007801959155331	1.5867771362452376	9678.315116648002	1080.4925420558493
6620000	-151997.64603737913	-161693.5964798611	9695.950442481952	-161693.5964798611	0.19425071790104825	1.5691426822644738	9695.950442481952	981.1900857122572
6621000	-152014.2934320684	-161695.7088823113	9681.415450242894	-161695.7088823113	0.199695271495452	1.5844897209585203	9681.415450242894	988.4979127433978
6622000	-152076.2934917357	-161743.59935998256	9667.305868246847	-161743.59935998256	0.19693152224732383	1.5994206703948064	9667.305868246847	1032.7752790570746
6623000	-152096.80366630614	-161754.4591028946	9657.655436588464	-161754.4591028946	0.19846614738719526	1.6086718223525514	9657.655436588464	1035.8019437831672
6624000	-152048.32047024826	-161708.5857992119	9660.265328963627	-161708.5857992119	0.19719784086007647	1.605743153026725	9660.265328963627	985.4793146614088
6625000	-152087.19816848205	-161763.37190027948	9676.17373179744	-161763.37190027948	0.20186300666869356	1.5898463347283067	9676.17373179744	1063.261792925878
6626000	-152073.91318889795	-161735.36933867072	9661.456149772774	-161735.36933867072	0.20026424012100896	1.605242507303855	9661.456149772774	1007.6676130345176
6627000	-152074.71763629382	-161743.374541885	9668.656905591155	-161743.374541885	0.2000546391833755	1.5958652880475581	9668.656905591155	967.4523562182819
6628000	-152103.48953316992	-161790.7578241974	9687.268291027485	-161790.7578241974	0.19585097306541985	1.5792626011540363	9687.268291027485	1066.589338482581
6629000	-152043.32185095787	-161724.75187294796	9681.430021990087	-161724.75187294796	0.19882236655956084	1.585673466866613	9681.430021990087	1017.9905894817866
6630000	-152074.83993044673	-161761.53335903725	9686.693428590514	-161761.53335903725	0.19631658671358515	1.5805854844551135	9686.693428590514	1041.1749273601322
6631000	-152102.2956797949	-161789.1529436372	9686.857263842317	-161789.1529436372	0.1939242604288374	1.580018931089035	9686.857263842317	1007.2597064997655
6632000	-152101.9732195926	-161775.53641485554	9673.563195262936	-161775.53641485554	0.19913262449826724	1.5924573564337283	9673.563195262936	1060.323185295531
6633000	-152105.27199827685	-161769.87062292788	9664.598624651024	-161769.87062292788	0.20111352268778485	1.6021128652618282	9664.598624651024	1007.0110569573205
6634000	-152094.71645759637	-161773.5197553636	9678.80329776724	-161773.5197553636	0.19796583709099286	1.5873940753213425	9678.80329776724	992.8895095726205
6635000	-152141.84222436362	-161819.665808404	9677.823584040405	-161819.665808404	0.19485838730119556	1.589084301026931	9677.823584040405	1010.8317226043974
6636000	-152149.93208517143	-161825.50939893132	9675.577313759883	-161825.50939893132	0.1967606061062105	1.5907667049266685	9675.577313759883	995.348568389376
6637000	-152113.51129407182	-161777.72553711268	9664.214243040853	-161777.72553711268	0.2001444382496444	1.6025488457628154	9664.214243040853	1024.6101451380075
6638000	-152114.2431094259	-161774.5430383568	9660.29992893089	-161774.5430383568	0.20032731175862087	1.606397341570287	9660.29992893089	1008.3070961832333
6639000	-152117.30610574066	-161783.10987881772	9665.803773077057	-161783.10987881772	0.19813859102176512	1.6006828392864234	9665.803773077057	998.0492771951849
6640000	-152129.02847985376	-161803.07653868265	9674.04805882889	-161803.07653868265	0.19796459504065048	1.5929464772062099	9674.04805882889	1026.4945611139865
6641000	-152081.5458946534	-161749.90542199803	9668.35952734463	-161749.90542199803	0.20070862210766843	1.5981174693512865	9668.35952734463	997.921803140492
6642000	-152087.0633274716	-161752.98501189897	9665.921684427356	-161752.98501189897	0.2003442056132667	1.6005474305601022	9665.921684427356	997.5432338265671
6643000	-152087.54491493443	-161738.27058451303	9650.725669578587	-161738.27058451303	0.20314594866963756	1.6153824967100636	9650.725669578587	984.4842607341997
6644000	-152080.22728568432	-161761.21585580535	9680.988570121024	-161761.21585580535	0.20018143393746274	1.5837009529320099	9680.988570121024	973.2507988558959
6645000	-152089.5428684229	-161750.82411586834	9661.28124744544	-161750.82411586834	0.19731789459097376	1.6050738908330555	9661.28124744544	993.7584381247015
6646000	-152105.34850871566	-161775.44791701203	9670.099408296375	-161775.44791701203	0.19665359838521462	1.5968126369280067	9670.099408296375	1020.9013573827502
6647000	-152120.11542525407	-161785.45031649395	9665.334891239869	-161785.45031649395	0.19699382470928445	1.6014801244488908	9665.334891239869	1016.1080649475412
6648000	-152140.13493986058	-161807.29136480528	9667.156424944695	-161807.29136480528	0.19957812148082174	1.599399471445855	9667.156424944695	1000.2239604510555
6649000	-152108.22282238293	-161781.21951983692	9672.996697454	-161781.21951983692	0.194851102886435	1.593682212021563	9672.996697454	1043.2864610358108
6650000	-152110.03489309904	-161782.45974415515	9672.424851056105	-161782.45974415515	0.19883655179235407	1.594519845499978	9672.424851056105	1027.734491944072
6651000	-152089.69884575153	-161753.27056723592	9663.571721484386	-161753.27056723592	0.19735181867349816	1.6024678144616495	9663.571721484386	987.0123998303503
6652000	-152114.1796968762	-161778.7955880251	9664.615891148882	-161778.7955880251	0.20122713433651448	1.6021720246001232	9664.615891148882	1013.119018154527
6653000	-152067.47224121075	-161727.44183165478	9659.969590444032	-161727.44183165478	0.19991907157267153	1.6063234981692796	9659.969590444032	1039.248131637564
6654000	-152087.6553483369	-161746.1589906576	9658.503642320695	-161746.1589906576	0.1997642447379441	1.6071487078999565	9658.503642320695	1052.0923075395292
6655000	-152145.65096660922	-161810.84703837408	9665.196071764862	-161810.84703837408	0.202241860156491	1.6016195447308328	9665.196071764862	1019.5227402975178
6656000	-152178.2489953774	-161825.92572728556	9647.67673190816	-161825.92572728556	0.2004475424457469	1.6152409881759506	9647.67673190816	943.1916163029539
6657000	-152192.60308911555	-161842.03291243885	9649.429823323304	-161842.03291243885	0.20133384399236806	1.6164343766824405	9649.429823323304	1039.9224244471175
6658000	-152147.38992117895	-161803.47049952735	9656.080578348388	-161803.47049952735	0.19854888175967725	1.6102406276926609	9656.080578348388	991.7331976363859
6659000	-152142.34180521563	-161800.58965409014	9658.24784887451	-161800.58965409014	0.1959948723874072	1.6084510874482902	9658.24784887451	1010.9991802962551
6660000	-152150.59004365388	-161822.41342341242	9671.82337975853	-161822.41342341242	0.19871056217138097	1.5921137932241929	9671.82337975853	1088.7066580652931
6661000	-152145.73155046275	-161818.82494254698	9673.093392084225	-161818.82494254698	0.1994935658581536	1.5936483425536676	9673.093392084225	1005.9279594242074
6662000	-152151.97921979462	-161819.39430480608	9667.415085011464	-161819.39430480608	0.19806320768474206	1.5994369558477295	9667.415085011464	1016.9200365469305
6663000	-152157.2891479483	-161817.50015471925	9660.211006770967	-161817.50015471925	0.1983044555707416	1.6064093860419293	9660.211006770967	1027.4508818913243
6664000	-152145.8762005837	-161814.0554397542	9668.179239170488	-161814.0554397542	0.19828122786971875	1.5986549703633042	9668.179239170488	1027.3656921943962
6665000	-152114.95766240038	-161776.59975782782	9661.642095427447	-161776.59975782782	0.20417251458588379	1.604157369335335	9661.642095427447	982.0213006463757
6666000	-152131.11609111915	-161818.4980865516	9687.38199543246	-161818.4980865516	0.19525882951518614	1.579971423066062	9687.38199543246	1036.0495867711809
6667000	-152104.99040924036	-161770.13555936367	9665.145150123317	-161770.13555936367	0.19773873058100888	1.6015020409977139	9665.145150123317	1003.7138613674344
6668000	-152167.18859900205	-161828.3676704656	9661.17907146355	-161828.3676704656	0.20129890990107374	1.6055689459187927	9661.17907146355	1017.0681231381931
6669000	-152143.11333209314	-161816.95853154338	9673.845199450237	-161816.95853154338	0.20143527999826835	1.5927046428623146	9673.845199450237	1048.4443355866247
6670000	-152171.57283168825	-161823.93968505782	9652.366853369584	-161823.93968505782	0.20205396984799223	1.613721179862919	9652.366853369584	1037.2558983645497
6671000	-152120.73308537656	-161795.61241549076	9674.879330114196	-161795.61241549076	0.19638611439599363	1.592111251907909	9674.879330114196	1018.2868508216501
6672000	-152132.45162745216	-161802.78787675887	9670.336249306712	-161802.78787675887	0.19932195633194127	1.5965328952108333	9670.336249306712	1029.537547452324
6673000	-152130.65341206972	-161817.0034463566	9686.350034286881	-161817.0034463566	0.19924731808498217	1.5808694231546518	9686.350034286881	1019.4563426869165
6674000	-152175.48734036053	-161837.91272641535	9662.425386054805	-161837.91272641535	0.19857153027885777	1.6042822515919877	9662.425386054805	1025.5785540613952
6675000	-152104.88567125564	-161777.48028355712	9672.594612301476	-161777.48028355712	0.19840168507351016	1.594318058659948	9672.594612301476	1031.4305034596982
6676000	-152153.90633266637	-161834.52223223206	9680.615899565699	-161834.52223223206	0.19643298925916197	1.5858229782739675	9680.615899565699	997.6641711104701
6677000	-152116.12770794536	-161788.46102729224	9672.333319346892	-161788.46102729224	0.19708792995378174	1.5944137256489506	9672.333319346892	1039.778622418411
6678000	-152091.90257090982	-161781.99053694154	9690.087966031717	-161781.99053694154	0.1961803653827534	1.5773624450234878	9690.087966031717	1034.572188540565
6679000	-152135.9075581968	-161813.1559269024	9677.248368705583	-161813.1559269024	0.2001432729393303	1.5897917477544599	9677.248368705583	1032.9634685902076
6680000	-152083.79628763418	-161754.56654962912	9670.770261994956	-161754.56654962912	0.19855310110074073	1.5961416449071404	9670.770261994956	1017.4848276786945
6681000	-152124.34949899453	-161800.3694499696	9676.019950975084	-161800.3694499696	0.1984224882087848	1.5908286183952138	9676.019950975084	1009.1501285539158
6682000	-152122.0563612927	-161795.90366864426	9673.847307351558	-161795.90366864426	0.1977252729221644	1.5922835428800468	9673.847307351558	990.9420058835535
6683000	-152092.47385164959	-161765.28287943057	9672.80902778097	-161765.28287943057	0.20100645925180766	1.5940963687501803	9672.80902778097	1013.8789676539081
6684000	-152111.30214024955	-161769.81762772548	9658.515487475925	-161769.81762772548	0.20107823590571838	1.6081385202326444	9658.515487475925	1022.6881393528627
6685000	-152130.05443187326	-161797.39386380772	9667.339431934477	-161797.39386380772	0.19930669784135022	1.5978783901207676	9667.339431934477	975.205268345212
6686000	-152086.95207315567	-161755.06731000487	9668.115236849218	-161755.06731000487	0.19905654162719483	1.5986987774377437	9668.115236849218	1011.5525148874757
6687000	-152143.49847665647	-161793.44555923334	9649.947082576855	-161793.44555923334	0.20475462851293158	1.6164411322259225	9649.947082576855	992.302157177735
6688000	-152164.4391384204	-161832.3005444894	9667.86140606902	-161832.3005444894	0.19595613896702155	1.5989549552703646	9667.86140606902	1011.9577432997304
6689000	-152154.08014432547	-161828.4289321972	9674.348787871726	-161828.4289321972	0.19861334166613107	1.5907817462063016	9674.348787871726	1075.872034020975
6690000	-152144.25016998503	-161814.0197431346	9669.769573149568	-161814.0197431346	0.19777464175083104	1.5971353426995638	9669.769573149568	1021.9669660585522
6691000	-152180.4812267917	-161847.56232735395	9667.081100562276	-161847.56232735395	0.20145951959858543	1.5997701078169804	9667.081100562276	1018.7121437103527
6692000	-152159.55905571237	-161830.88004165958	9671.320985947217	-161830.88004165958	0.19492895784389766	1.5950428376153192	9671.320985947217	1050.2304762751012
6693000	-152150.02654339912	-161825.286854486	9675.2603110869	-161825.286854486	0.1991038638227361	1.5912261919930526	9675.2603110869	998.4796519124432
6694000	-152161.20068001523	-161830.33533821747	9669.134658202245	-161830.33533821747	0.20013109770405163	1.597516308010305	9669.134658202245	1003.3167694760839
6695000	-152120.6589715258	-161792.7234896498	9672.064518124003	-161792.7234896498	0.19697445751508108	1.5948671736139797	9672.064518124003	1017.1852208666461
6696000	-152131.57812880268	-161808.9431909728	9677.365062170118	-161808.9431909728	0.1965578971266667	1.589624247768174	9677.365062170118	1037.049213715583
6697000	-152140.39945030128	-161806.91341272654	9666.513962425253	-161806.91341272654	0.20108783472208513	1.600251191039397	9666.513962425253	1029.1670901265034
6698000	-152132.05886213758	-161807.78323653853	9675.724374400936	-161807.78323653853	0.19684947552515766	1.591101388754022	9675.724374400936	1041.9747557702551
6699000	-152133.64276158361	-161794.18904855783	9660.546286974219	-161794.18904855783	0.19866767091318552	1.6054638945598567	9660.546286974219	985.5956375629262
6700000	-152125.67975212866	-161813.81533646275	9688.135584334079	-161813.81533646275	0.19624949464155417	1.5783731362261133	9688.135584334079	1068.2057950956664
6701000	-152090.28339882585	-161755.6504240507	9665.367025224843	-161755.6504240507	0.20025847378059558	1.60144499852412	9665.367025224843	1021.627524144767
6702000	-152109.42073748753	-161746.37627836506	9636.955540877527	-161746.37627836506	0.2052001036565645	1.6278516506524947	9636.955540877527	956.302296861848
6703000	-152126.518629264	-161786.53184343004	9660.013214166045	-161786.53184343004	0.1993626788156816	1.6050585906217345	9660.013214166045	970.6615672880164
6704000	-152112.6808591533	-161786.7819358134	9674.101076660107	-161786.7819358134	0.19784380487340422	1.5924741822744306	9674.101076660107	1048.0543652428696
6705000	-152088.35775486886	-161767.36224458762	9679.004489718753	-161767.36224458762	0.19857548750719262	1.587445657941274	9679.004489718753	997.8224902503088
6706000	-152119.87845497936	-161796.0106601911	9676.132205211734	-161796.0106601911	0.19758215472344198	1.590400606601423	9676.132205211734	999.6078084643002
