Filename,Reference,Count
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,mtdna_D8_119,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,mtdna2018_Pulicaria_Pond22_53,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,NC_034297.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,AY380443.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,AY380453.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E1.counts.txt,FJ427495.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E2.counts.txt,AY380446.1,128
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E2.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E2.counts.txt,mtdna_D8_119,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,AY380446.1,3881
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,AY380453.1,46
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,mtdna2018_Pulicaria_Pond22_53,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,AY380454.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,ElvisCOI,11
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,AY380443.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,NC_034297.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E3.counts.txt,FJ427495.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E4.counts.txt,AY380446.1,101
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E4.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E5.counts.txt,AY380446.1,600
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E5.counts.txt,AY380453.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E5.counts.txt,mtdna_D8_119,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E5.counts.txt,AY380443.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E5.counts.txt,FJ427495.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E5.counts.txt,mtdna2018_Pulicaria_Pond22_53,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E6.counts.txt,AY380446.1,197
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E6.counts.txt,mtdna_D8_119,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E6.counts.txt,AY380443.1,1
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E7.counts.txt,AY380446.1,1110
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E7.counts.txt,mtdna_D8_119,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E7.counts.txt,NC_034297.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E7.counts.txt,AY380443.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E7.counts.txt,AY380453.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E7.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E8.counts.txt,AY380446.1,790
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E8.counts.txt,AY380443.1,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E8.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,AY380446.1,5615
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,AY380443.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,mtdna2018_Pulicaria_Pond22_53,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,NC_034297.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,AF523699.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,FJ427495.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_E9.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F10.counts.txt,AY380446.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F10.counts.txt,mtdna_D8_119,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,AY380446.1,4458
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,NC_034297.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,AY380443.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,ElvisCOI,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,AY380453.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,PP824112.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,AY380454.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,mtdna_D8_119,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,KP721459.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,mtdna2018_Pulicaria_Pond22_53,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F11.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F12.counts.txt,AY380446.1,105
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F12.counts.txt,AY380443.1,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,AY380446.1,2945
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,NC_034297.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,AY380443.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,AY380453.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,ElvisCOI,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F1.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F2.counts.txt,AY380446.1,129
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F2.counts.txt,AY380443.1,11
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,AY380446.1,4185
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,AY380443.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,NC_034297.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,mtdna_D8_119,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,OQ713637.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,AY380454.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F3.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F4.counts.txt,AY380446.1,101
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F4.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F5.counts.txt,AY380446.1,975
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F5.counts.txt,AY380443.1,9
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F5.counts.txt,mtdna_D8_119,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F5.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F5.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F5.counts.txt,NC_034297.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F6.counts.txt,AY380446.1,98
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F6.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,AY380446.1,4220
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,NC_034297.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,AY380443.1,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,AY380453.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,FJ427495.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,PP824112.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F7.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F8.counts.txt,AY380446.1,548
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F8.counts.txt,AY380443.1,29
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F8.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,AY380446.1,5777
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,NC_034297.1,48
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,ElvisCOI,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,mtdna2018_Pulicaria_Pond22_53,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,AY380443.1,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_F9.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G10.counts.txt,AY380446.1,608
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G10.counts.txt,AY380443.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G10.counts.txt,NC_034297.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G10.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G10.counts.txt,mtdna_D8_119,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G10.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G10.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,AY380446.1,5253
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,NC_034297.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,mtdna_D8_119,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,AY380443.1,15
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,mtdna2018_Pulicaria_Pond22_53,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,AY380454.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,OQ713637.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G11.counts.txt,PP824112.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G12.counts.txt,AY380446.1,489
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G12.counts.txt,AY380443.1,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G12.counts.txt,AY380454.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,AY380446.1,9410
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,NC_034297.1,54
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,AY380443.1,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,mtdna2018_Pulicaria_Pond22_53,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,AY380454.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,ElvisCOI,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,mtdna_D8_119,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,OQ713637.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G1.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G2.counts.txt,AY380446.1,153
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G2.counts.txt,AY380443.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G2.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,AY380446.1,5421
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,ElvisCOI,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,NC_034297.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,AY380443.1,33
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,AY380454.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,mtdna_D8_119,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,mtdna2018_Pulicaria_Pond22_53,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G3.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,AY380446.1,1780
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,AY380443.1,25
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,ElvisCOI,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,HM883991.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G4.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G5.counts.txt,AY380446.1,1503
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G5.counts.txt,AY380443.1,31
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G5.counts.txt,NC_034297.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G5.counts.txt,mtdna_D8_119,9
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G5.counts.txt,AY380453.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G5.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G6.counts.txt,AY380446.1,217
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G6.counts.txt,AY380443.1,5
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G6.counts.txt,mtdna_D8_119,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,AY380446.1,6281
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,NC_034297.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,AY380443.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,mtdna_D8_119,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,mtdna2018_Pulicaria_Pond22_53,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,AF523699.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,KP296147.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G7.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G8.counts.txt,AY380446.1,576
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G8.counts.txt,AY380443.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G8.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,AY380446.1,4823
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,mtdna_D8_119,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,AY380443.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,AY380453.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,mtdna2018_Pulicaria_Pond22_53,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,PP824112.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,ElvisCOI,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,AF489523.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_G9.counts.txt,AY380454.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H10.counts.txt,AF523699.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H10.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H11.counts.txt,AY380446.1,5909
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H11.counts.txt,NC_034297.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H11.counts.txt,AY380443.1,19
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H11.counts.txt,mtdna2018_Pulicaria_Pond22_53,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H11.counts.txt,mtdna_D8_119,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H11.counts.txt,AY380453.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H12.counts.txt,AY380446.1,274
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H12.counts.txt,AY380443.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H12.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H1.counts.txt,AF523699.1,402
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H1.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H1.counts.txt,AY380446.1,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H1.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H1.counts.txt,AY380454.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H1.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H1.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H2.counts.txt,AF523699.1,315
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H2.counts.txt,AY380446.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H2.counts.txt,mtdna_D8_119,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H2.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,AF523699.1,389
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,mtdna_D8_119,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,AY380453.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,OQ713637.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,KP296147.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,AY380446.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H3.counts.txt,NC_034297.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H4.counts.txt,AF523699.1,98
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H4.counts.txt,AY380446.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H5.counts.txt,AF523699.1,112
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H5.counts.txt,AY380446.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H5.counts.txt,mtdna_D8_119,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H6.counts.txt,AF523699.1,50
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H7.counts.txt,AF523699.1,272
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H7.counts.txt,KP296147.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H7.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H7.counts.txt,NC_034297.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H8.counts.txt,AF523699.1,55
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H9.counts.txt,AF523699.1,124
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H9.counts.txt,NC_034297.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool1_H9.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool2_A10.counts.txt,AY380446.1,2962
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Rockpool2_A10.counts.txt,NC_034297.1,18
